fiscal_year,primary_address_line_1,State_code,X_COORDINATE,Y_COORDINATE,Long,Lat,Community_district,Council-district,Census_tract,Borough_block_lot,NTA,NTA_Name,Geographical_District_code,Administrative_District_Code,Administrative_District_Name,Community_district 1,Police_precinct
2020,109 BAY 14TH STREET,NY,982176,160328,-74.007469,40.606739,311,43,18000,3063990040,BK27,Bath Beach,20,20,COMMUNITY SCHOOL DISTRICT 20,311,62
2020,4211 14 AVENUE,NY,988208,171390,-73.985739,40.637101,312,44,23200,3056000001,BK88,Borough Park,20,20,COMMUNITY SCHOOL DISTRICT 20,312,66
2020,76 LOTT AVENUE,NY,1008961,178674,-73.910938,40.657061,316,42,89600,3036220023,BK81,Brownsville,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,800 VAN SICLEN AVE,NY,1015961,179729,-73.885704,40.659934,305,42,110400,3043490050,BK82,East New York,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,1025 EASTERN PARKWAY,NY,1002471,183221,-73.934316,40.669557,308,35,35300,3013890035,BK61,Crown Heights North,17,17,COMMUNITY SCHOOL DISTRICT 17,308,77
2020,400 IRVING AVENUE,NY,1008721,193027,-73.911751,40.696457,304,37,43500,3033650098,BK77,Bushwick North,32,32,NULL,304,83
2020,4305 7 AVENUE,NY,983778,174568,-74.0017,40.645825,307,38,9200,3007320001,BK34,Sunset Park East,15,15,COMMUNITY SCHOOL DISTRICT 15,307,72
2020,619 72ND STREET,NY,979054,168939,-74.018719,40.630373,310,43,13400,3058990001,BK31,Bay Ridge,20,20,COMMUNITY SCHOOL DISTRICT 20,310,68
2020,619 72ND STREET,NY,979054,168939,-74.018719,40.630373,310,43,13400,3058990001,BK31,Bay Ridge,20,20,COMMUNITY SCHOOL DISTRICT 20,310,68
2020,528 RIDGEWOOD AVENUE,NY,1020461,189178,-73.869434,40.685852,305,37,118400,3041340020,BK83,Cypress Hills-City Line,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,825 4 AVENUE,NY,984197,178888,-74.000191,40.657682,307,38,10100,3006690001,BK32,Sunset Park West,15,15,COMMUNITY SCHOOL DISTRICT 15,307,72
2020,574 DUMONT AVENUE,NY,1012657,181733,-73.897604,40.665446,305,42,113000,3038020015,BK85,East New York (Pennsylvania Ave),19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,1225 69 STREET,NY,982805,166921,-74.005205,40.624835,310,43,19600,3057740001,BK30,Dyker Heights,20,20,COMMUNITY SCHOOL DISTRICT 20,310,68
2020,346 AVENUE P,NY,991351,160850,-73.974425,40.608169,311,44,42400,3066310001,BK29,Bensonhurst East,21,21,COMMUNITY SCHOOL DISTRICT 21,311,62
2020,2163 DEAN STREET,NY,1007734,185347,-73.915337,40.67538,316,41,30300,3014400056,BK79,Ocean Hill,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,202 AVENUE C,NY,990561,172493,-73.97726,40.640127,312,39,48800,3053710001,BK41,Kensington-Ocean Parkway,20,20,COMMUNITY SCHOOL DISTRICT 20,312,66
2020,5601 16 AVENUE,NY,987234,167511,-73.98925,40.626454,312,44,47000,3054920001,BK88,Borough Park,20,20,COMMUNITY SCHOOL DISTRICT 20,312,66
2020,1023 NEW YORK AVENUE,NY,999267,175444,-73.945883,40.648217,317,45,85600,3049040010,BK91,East Flatbush-Farragut,17,17,COMMUNITY SCHOOL DISTRICT 17,317,67
2020,183 SOUTH  3 STREET,NY,995301,198649,-73.960137,40.711915,301,34,52300,3024190001,BK73,North Side-South Side,14,84,OFFICE OF CHARTER SCHOOLS,301,90
2020,76 RIVERDALE AVENUE,NY,1008129,179818,-73.9139,40.6602,316,42,89600,3035970011,BK81,Brownsville,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,273 NEWPORT STREET,NY,1010606,179887,-73.905004,40.660385,316,42,91800,3036060001,BK81,Brownsville,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,8601 RIDGE BOULEVARD,NY,974970,166472,-74.033429,40.623598,310,43,6000,3060430001,BK31,Bay Ridge,20,20,COMMUNITY SCHOOL DISTRICT 20,310,68
2020,7601 19 AVENUE,NY,985844,161850,-73.994258,40.610917,311,47,27400,3062390001,BK28,Bensonhurst West,20,20,COMMUNITY SCHOOL DISTRICT 20,311,62
2020,1171 65 STREET,NY,983172,168048,-74.003883,40.627929,310,38,21200,3057450029,BK30,Dyker Heights,20,20,COMMUNITY SCHOOL DISTRICT 20,310,68
2020,3314 NEPTUNE AVENUE,NY,984114,149396,-74.000489,40.576733,313,47,32800,3070060001,BK21,Seagate-Coney Island,21,21,COMMUNITY SCHOOL DISTRICT 21,313,60
2020,1100 EAST NEW YORK AVENUE,NY,1004936,181646,-73.925435,40.665228,317,41,89200,3045990001,BK81,Brownsville,17,17,COMMUNITY SCHOOL DISTRICT 17,317,67
2020,590 SHEFFIELD AVENUE,NY,1013415,180567,-73.894877,40.662243,305,42,112800,3038380018,BK85,East New York (Pennsylvania Ave),19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,51 CHRISTOPHER AVENUE,NY,1010320,184197,-73.906018,40.672216,316,37,90800,3036930001,BK81,Brownsville,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,1600 PARK PLACE,NY,1005297,184015,-73.924127,40.67173,308,41,35900,3013750012,BK61,Crown Heights North,17,17,COMMUNITY SCHOOL DISTRICT 17,308,77
2020,4715 18 AVENUE,NY,989929,168366,-73.97954,40.6288,312,44,47600,3054450001,BK88,Borough Park,20,20,COMMUNITY SCHOOL DISTRICT 20,312,66
2020,2515 AVENUE L,NY,998041,165921,-73.950321,40.62208,314,45,75400,3076250001,BK43,Midwood,22,22,COMMUNITY SCHOOL DISTRICT 22,314,70
2020,3117 AVENUE W,NY,1002533,157176,-73.934163,40.598069,315,46,57000,3073930001,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,22,22,COMMUNITY SCHOOL DISTRICT 22,315,61
2020,131 IRWIN STREET,NY,999945,150650,-73.943498,40.580161,315,48,62000,3087520035,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,22,22,COMMUNITY SCHOOL DISTRICT 22,315,61
2020,207 BUSHWICK AVENUE,NY,1001055,197519,-73.939385,40.708804,301,34,48500,3030460001,BK78,Bushwick South,14,14,COMMUNITY SCHOOL DISTRICT 14,301,90
2020,1599 EAST  22 STREET,NY,997744,162372,-73.951398,40.612339,314,48,54600,3067690018,BK43,Midwood,22,22,COMMUNITY SCHOOL DISTRICT 22,314,70
2020,4105 FARRAGUT ROAD,NY,1001712,171578,-73.937083,40.637601,317,45,83600,3049880066,BK91,East Flatbush-Farragut,22,22,COMMUNITY SCHOOL DISTRICT 22,317,67
2020,1100 ELM AVENUE,NY,994515,163817,-73.963026,40.61631,314,48,76800,3067400025,BK43,Midwood,21,21,COMMUNITY SCHOOL DISTRICT 21,314,70
2020,1940 BENSON AVENUE,NY,983718,158896,-74.001915,40.602809,311,43,28200,3064070008,BK27,Bath Beach,20,20,COMMUNITY SCHOOL DISTRICT 20,311,62
2020,8010 12 AVENUE,NY,980433,164811,-74.013749,40.619043,310,43,16600,3062780022,BK30,Dyker Heights,20,20,COMMUNITY SCHOOL DISTRICT 20,310,68
2020,982 HEGEMAN AVENUE,NY,1018627,181876,-73.876084,40.665817,305,42,111600,3044770001,BK82,East New York,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,5101 AVENUE M,NY,1004867,165936,-73.925732,40.622108,318,46,68000,3078490001,BK58,Flatlands,22,22,COMMUNITY SCHOOL DISTRICT 22,318,63
2020,8101 15 AVENUE,NY,982546,162804,-74.006137,40.613535,311,43,18400,3062940001,BK28,Bensonhurst West,20,20,COMMUNITY SCHOOL DISTRICT 20,311,62
2020,6701 20 AVENUE,NY,987917,163242,-73.986792,40.614737,311,47,25600,3055710001,BK28,Bensonhurst West,20,20,COMMUNITY SCHOOL DISTRICT 20,311,62
2020,2200 GRAVESEND NECK ROAD,NY,998565,156739,-73.948453,40.596876,315,48,59401,3073810201,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,22,22,COMMUNITY SCHOOL DISTRICT 22,315,61
2020,4011 FILLMORE AVENUE,NY,1003550,162974,-73.930485,40.613981,318,46,65200,3084840001,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,22,22,COMMUNITY SCHOOL DISTRICT 22,318,63
2020,4801 AVENUE D,NY,1003427,173437,-73.930898,40.6427,317,45,84000,3047690025,BK91,East Flatbush-Farragut,18,18,COMMUNITY SCHOOL DISTRICT 18,317,67
2020,2609 EAST  7 STREET,NY,995029,153066,-73.961191,40.5868,313,48,37000,3072440001,BK19,Brighton Beach,21,21,COMMUNITY SCHOOL DISTRICT 21,313,60
2020,1001 EAST 100 STREET,NY,1013327,173531,-73.895224,40.642931,318,46,98800,3082270001,BK50,Canarsie,18,18,COMMUNITY SCHOOL DISTRICT 18,318,69
2020,87 BAY  49 STREET,NY,988314,153360,-73.985368,40.587612,313,47,31400,3069170001,BK26,Gravesend,21,21,COMMUNITY SCHOOL DISTRICT 21,313,60
2020,580 HEGEMAN AVENUE,NY,1014778,179695,-73.889968,40.659845,305,42,110400,3043240001,BK82,East New York,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,2944 PITKIN AVENUE,NY,1022262,185548,-73.862961,40.675881,305,37,120200,3042430001,BK83,Cypress Hills-City Line,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,415 AVENUE S,NY,992533,158866,-73.970171,40.602722,315,47,41401,3066810169,BK25,Homecrest,21,21,COMMUNITY SCHOOL DISTRICT 21,315,61
2020,350 AVENUE X,NY,992680,154231,-73.969647,40.59,315,47,37401,3071960001,BK26,Gravesend,21,21,COMMUNITY SCHOOL DISTRICT 21,315,61
2020,1100 NEWKIRK AVENUE,NY,993564,170073,-73.966442,40.633482,314,40,52600,3052320001,BK42,Flatbush,22,22,COMMUNITY SCHOOL DISTRICT 22,314,70
2020,370 FOUNTAIN AVENUE,NY,1019054,183408,-73.874537,40.67002,305,42,111800,3042780001,BK82,East New York,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,1060 CLARKSON AVENUE,NY,1005809,179317,-73.922296,40.658834,317,41,88600,3046480001,BK96,Rugby-Remsen Village,18,18,COMMUNITY SCHOOL DISTRICT 18,317,67
2020,4812 9TH AVENUE,NY,983903,172809,-74.00125,40.640997,312,38,10800,3007780023,BK34,Sunset Park East,20,20,COMMUNITY SCHOOL DISTRICT 20,312,66
2020,791 EMPIRE BOULEVARD,NY,1002074,181183,-73.935753,40.663964,309,35,35500,3014230014,BK63,Crown Heights South,17,17,COMMUNITY SCHOOL DISTRICT 17,309,71
2020,3301 QUENTIN ROAD,NY,1001129,162981,-73.939205,40.614005,318,46,64600,3077060001,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,22,22,COMMUNITY SCHOOL DISTRICT 22,318,63
2020,4200 16 AVENUE,NY,989128,170661,-73.982424,40.6351,312,44,23000,3053620021,BK88,Borough Park,20,20,COMMUNITY SCHOOL DISTRICT 20,312,66
2020,757 WORTMAN AVENUE,NY,1021275,181270,-73.866542,40.664143,305,42,122000,3045290133,BK82,East New York,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,1075 OCEAN VIEW AVENUE,NY,996512,150684,-73.955856,40.58026,313,48,61004,3087120056,BK19,Brighton Beach,21,21,COMMUNITY SCHOOL DISTRICT 21,313,60
2020,6006 23 AVENUE,NY,990608,163486,-73.977099,40.615405,312,44,44600,3065490024,BK88,Borough Park,21,21,COMMUNITY SCHOOL DISTRICT 21,312,66
2020,6500 16 AVENUE,NY,985371,165925,-73.995961,40.622102,311,38,25000,3055510018,BK28,Bensonhurst West,20,20,COMMUNITY SCHOOL DISTRICT 20,311,62
2020,228 AVENUE S,NY,990692,158114,-73.976801,40.60066,311,47,41000,3070840001,BK29,Bensonhurst East,21,21,COMMUNITY SCHOOL DISTRICT 21,311,62
2020,1400 BENSON AVENUE,NY,980478,161637,-74.013585,40.610331,311,43,17000,3063910024,BK27,Bath Beach,20,20,COMMUNITY SCHOOL DISTRICT 20,311,62
2020,1 ALBEMARLE ROAD,NY,989657,174490,-73.980515,40.645609,312,39,49800,3053230032,BK41,Kensington-Ocean Parkway,15,15,COMMUNITY SCHOOL DISTRICT 15,312,66
2020,5601 16 AVENUE,NY,987234,167511,-73.98925,40.626454,312,44,47000,3054920001,BK88,Borough Park,20,75,CITYWIDE SPECIAL EDUCATION,312,66
2020,905 WINTHROP STREET,NY,1003928,179168,-73.929,40.6584,317,41,88000,3046060025,BK60,Prospect Lefferts Gardens-Wingate,18,18,COMMUNITY SCHOOL DISTRICT 18,317,67
2020,9301 AVENUE B,NY,1008035,176699,-73.914282,40.651642,317,42,93000,3047530001,BK96,Rugby-Remsen Village,18,18,COMMUNITY SCHOOL DISTRICT 18,317,67
2020,2630 BENSON AVENUE,NY,988051,155333,-73.986313,40.593028,313,47,30600,3068830001,BK26,Gravesend,21,21,COMMUNITY SCHOOL DISTRICT 21,313,60
2020,1875 EAST  17 STREET,NY,996685,159496,-73.955217,40.604447,315,48,55800,3068210244,BK44,Madison,22,22,COMMUNITY SCHOOL DISTRICT 22,315,61
2020,525 LENOX ROAD,NY,1000642,178039,-73.940922,40.655337,317,41,81400,3048440001,BK91,East Flatbush-Farragut,18,18,COMMUNITY SCHOOL DISTRICT 18,317,67
2020,6302 AVENUE U,NY,1008680,163530,-73.912005,40.615494,318,46,69800,3084640001,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,22,22,COMMUNITY SCHOOL DISTRICT 22,318,63
2020,1633 EAST  8 STREET,NY,994083,161081,-73.964586,40.608801,315,44,42000,3066400013,BK25,Homecrest,21,21,COMMUNITY SCHOOL DISTRICT 21,315,61
2020,2401 NEPTUNE AVENUE,NY,986348,150091,-73.992447,40.57864,313,47,33000,3069650140,BK21,Seagate-Coney Island,21,21,COMMUNITY SCHOOL DISTRICT 21,313,60
2020,2500 NOSTRAND AVENUE,NY,999008,166544,-73.946836,40.623788,314,45,74800,3076290030,BK43,Midwood,22,22,COMMUNITY SCHOOL DISTRICT 22,314,70
2020,976 PRESIDENT STREET,NY,995090,182982,-73.960924,40.668913,309,35,21300,3011880001,BK63,Crown Heights South,17,17,COMMUNITY SCHOOL DISTRICT 17,309,71
2020,1580 DEAN STREET,NY,1002254,185450,-73.935093,40.675675,308,36,30900,3013470001,BK61,Crown Heights North,16,16,COMMUNITY SCHOOL DISTRICT 16,308,77
2020,5404 TILDEN AVENUE,NY,1004898,175315,-73.925592,40.647851,317,45,94600,3047390001,BK96,Rugby-Remsen Village,18,18,COMMUNITY SCHOOL DISTRICT 18,317,67
2020,249 EAST 17TH STREET,NY,994589,174243,-73.962743,40.644927,314,40,51200,3051210032,BK42,Flatbush,22,22,COMMUNITY SCHOOL DISTRICT 22,314,70
2020,72 VERONICA PLACE,NY,997159,175492,-73.95348,40.648352,317,40,79400,3051100025,BK95,Erasmus,17,17,COMMUNITY SCHOOL DISTRICT 17,317,67
2020,7000 21 AVENUE,NY,987805,162335,-73.987195,40.612247,311,47,25800,3061740036,BK28,Bensonhurst West,20,20,COMMUNITY SCHOOL DISTRICT 20,311,62
2020,18 MARLBOROUGH ROAD,NY,993558,175912,-73.966456,40.649509,314,40,50600,3050750001,BK42,Flatbush,17,17,COMMUNITY SCHOOL DISTRICT 17,314,70
2020,108 MONTROSE AVENUE,NY,999316,196754,-73.945659,40.706708,301,34,50500,3030600001,BK90,East Williamsburg,14,14,COMMUNITY SCHOOL DISTRICT 14,301,90
2020,226 BRISTOL STREET,NY,1008745,181886,-73.9117,40.6659,316,41,92400,3035410001,BK81,Brownsville,23,79,ALTERNATIVE HIGH SCHOOL DISTRICT,316,73
2020,1037 EAST  54 STREET,NY,1005374,169522,-73.923894,40.63195,318,46,72200,3077580001,BK58,Flatlands,22,22,COMMUNITY SCHOOL DISTRICT 22,318,63
2020,1084 LENOX ROAD,NY,1006416,179121,-73.9201,40.6583,317,41,88600,3046690037,BK96,Rugby-Remsen Village,18,18,COMMUNITY SCHOOL DISTRICT 18,317,67
2020,601 OCEANVIEW AVENUE,NY,994816,150675,-73.961962,40.580237,313,48,36400,3086660610,BK19,Brighton Beach,21,21,COMMUNITY SCHOOL DISTRICT 21,313,60
2020,1801 AVENUE Y,NY,997706,154635,-73.95155,40.591103,315,48,59200,3074200026,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,22,22,COMMUNITY SCHOOL DISTRICT 22,315,61
2020,1866 EAST  17 STREET,NY,996498,159501,-73.955891,40.604461,315,48,55800,3068210123,BK44,Madison,22,22,COMMUNITY SCHOOL DISTRICT 22,315,61
2020,114 KOSCIUSZKO STREET,NY,998224,190883,-73.94961,40.690595,303,36,25300,3017840020,BK75,Bedford,13,13,COMMUNITY SCHOOL DISTRICT 13,303,79
2020,60 COOK STREET,NY,1000513,195316,-73.941345,40.702759,301,34,49100,3031140011,BK90,East Williamsburg,14,14,COMMUNITY SCHOOL DISTRICT 14,301,90
2020,141 MACON STREET,NY,999381,187596,-73.9454,40.6816,303,36,26900,3018450001,BK75,Bedford,13,13,COMMUNITY SCHOOL DISTRICT 13,303,79
2020,7305 FT HAMILTON PARKWAY,NY,980188,167378,-74.014633,40.626089,310,43,20600,3059230001,BK30,Dyker Heights,20,20,COMMUNITY SCHOOL DISTRICT 20,310,68
2020,875 WILLIAMS AVENUE,NY,1013858,177334,-73.893294,40.653368,318,42,98200,3081580040,BK50,Canarsie,19,19,COMMUNITY SCHOOL DISTRICT 19,318,69
2020,314 PACIFIC STREET,NY,987393,189649,-73.988667,40.687218,302,33,4300,3001880014,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15,15,COMMUNITY SCHOOL DISTRICT 15,302,84
2020,500 MACON STREET,NY,1003628,188101,-73.930132,40.682949,303,36,29700,3016710019,BK61,Crown Heights North,16,16,COMMUNITY SCHOOL DISTRICT 16,303,81
2020,371 89th Street,NY,976076,165534,-74.029444,40.621025,310,43,6000,3060620141,BK31,Bay Ridge,20,20,COMMUNITY SCHOOL DISTRICT 20,310,68
2020,101 PARK AVENUE,NY,990876,193278,-73.976104,40.697177,302,35,21100,3020280001,BK68,Fort Greene,13,13,COMMUNITY SCHOOL DISTRICT 13,302,88
2020,62 PARK PLACE,NY,990727,186586,-73.976648,40.678809,306,39,12902,3009410050,BK37,Park Slope-Gowanus,13,13,COMMUNITY SCHOOL DISTRICT 13,306,78
2020,800 GATES AVENUE,NY,1003090,189930,-73.932066,40.68797,303,36,29300,3016360001,BK35,Stuyvesant Heights,16,16,COMMUNITY SCHOOL DISTRICT 16,303,81
2020,133 EAST  53 STREET,NY,1004349,178801,-73.92756,40.657421,317,41,86600,3046230028,BK96,Rugby-Remsen Village,18,18,COMMUNITY SCHOOL DISTRICT 18,317,67
2020,1957 NOSTRAND AVENUE,NY,998773,171585,-73.947672,40.637625,317,45,78800,3049940023,BK42,Flatbush,22,22,COMMUNITY SCHOOL DISTRICT 22,317,67
2020,241 EMERSON PLACE,NY,995028,191129,-73.961134,40.691275,302,35,19300,3019230001,BK69,Clinton Hill,13,13,COMMUNITY SCHOOL DISTRICT 13,302,88
2020,121 SARATOGA AVENUE,NY,1007234,188006,-73.9171,40.6827,316,41,37300,3015100001,BK79,Ocean Hill,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,101-24 SEAVIEW AVENUE,NY,1015787,170842,-73.886373,40.635542,318,46,103400,3083290250,BK50,Canarsie,18,18,COMMUNITY SCHOOL DISTRICT 18,318,69
2020,923 JEROME STREET,NY,1017745,179209,-73.879276,40.6585,305,42,107800,3044010001,BK82,East New York,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,800 BUSHWICK AVENUE,NY,1004166,192193,-73.92818,40.694179,304,34,39300,3032410037,BK78,Bushwick South,32,32,COMMUNITY SCHOOL DISTRICT 32,304,83
2020,985 ROCKAWAY AVENUE,NY,1009986,178313,-73.9074,40.6566,316,42,92200,3036360007,BK81,Brownsville,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,1070 EAST  83 STREET,NY,1009664,170275,-73.908436,40.634005,318,46,99600,3080340001,BK50,Canarsie,18,18,COMMUNITY SCHOOL DISTRICT 18,318,69
2020,2529 GERRITSEN AVENUE,NY,1004287,156350,-73.92785,40.595798,318,46,66600,3085900650,BK99,park-cemetery-etc-Brooklyn,22,22,COMMUNITY SCHOOL DISTRICT 22,318,61
2020,1925 STUART STREET,NY,1001265,160336,-73.938721,40.606745,315,46,66600,3084960100,BK99,park-cemetery-etc-Brooklyn,22,22,COMMUNITY SCHOOL DISTRICT 22,315,61
2020,1070 EAST 104 STREET,NY,1014000,173970,-73.892797,40.644134,318,46,98600,3082300001,BK50,Canarsie,18,18,COMMUNITY SCHOOL DISTRICT 18,318,69
2020,8310 21ST AVENUE,NY,985804,159650,-73.9944,40.6049,311,47,28800,3063290032,BK28,Bensonhurst West,21,21,COMMUNITY SCHOOL DISTRICT 21,311,62
2020,8787 24 AVENUE,NY,986037,155923,-73.993565,40.594648,311,47,30400,3068910001,BK29,Bensonhurst East,21,21,COMMUNITY SCHOOL DISTRICT 21,311,62
2020,180 6 AVENUE,NY,990357,185799,-73.977983,40.676649,306,39,13100,3009500024,BK37,Park Slope-Gowanus,13,13,COMMUNITY SCHOOL DISTRICT 13,306,78
2020,213 OSBORN STREET,NY,1009874,182275,-73.907634,40.666942,316,41,91200,3035440135,BK81,Brownsville,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,5909 BEVERLY ROAD,NY,1006232,175304,-73.920784,40.647818,317,45,93600,3047440001,BK96,Rugby-Remsen Village,18,18,COMMUNITY SCHOOL DISTRICT 18,317,67
2020,5909 BEVERLY ROAD,NY,1006232,175304,-73.920784,40.647818,317,45,93600,3047440001,BK96,Rugby-Remsen Village,18,18,COMMUNITY SCHOOL DISTRICT 18,317,67
2020,50 NAVY STREET,NY,989485,193525,-73.98112,40.697856,302,35,2300,3001110001,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,13,13,COMMUNITY SCHOOL DISTRICT 13,302,84
2020,2950 WEST  25 STREET,NY,986363,148411,-73.992393,40.574029,313,47,34200,3070540045,BK21,Seagate-Coney Island,21,21,COMMUNITY SCHOOL DISTRICT 21,313,60
2020,900 ST MARKS AVENUE,NY,1000227,184927,-73.942401,40.674244,308,36,34100,3012290028,BK61,Crown Heights North,17,17,COMMUNITY SCHOOL DISTRICT 17,308,77
2020,135 SCHENCK AVENUE,NY,1014934,186376,-73.889375,40.678182,305,37,119800,3039490018,BK82,East New York,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,231 PALMETTO STREET,NY,1007760,192814,-73.915217,40.695875,304,37,43300,3033430001,BK77,Bushwick North,32,32,COMMUNITY SCHOOL DISTRICT 32,304,83
2020,301 VERMONT STREET,NY,1013843,183977,-73.893319,40.671601,305,42,114400,3037400001,BK85,East New York (Pennsylvania Ave),19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,301 VERMONT STREET,NY,1013843,183977,-73.893319,40.671601,305,42,114400,3037400001,BK85,East New York (Pennsylvania Ave),19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,330 18 STREET,NY,987373,180026,-73.988743,40.660805,307,38,14700,3008800001,BK32,Sunset Park West,15,15,COMMUNITY SCHOOL DISTRICT 15,307,72
2020,125 COVERT STREET,NY,1009046,190182,-73.910589,40.688647,304,37,41300,3034160001,BK78,Bushwick South,32,32,COMMUNITY SCHOOL DISTRICT 32,304,83
2020,700 PARK AVENUE,NY,998623,193354,-73.948166,40.697377,303,36,25700,3017390011,BK75,Bedford,14,14,COMMUNITY SCHOOL DISTRICT 14,303,79
2020,85 WATKINS STREET,NY,1009849,183759,-73.907718,40.671015,316,37,90600,3035070007,BK81,Brownsville,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,88 WOODBINE STREET,NY,1007018,190948,-73.917899,40.690755,304,34,39900,3033580001,BK78,Bushwick South,32,32,COMMUNITY SCHOOL DISTRICT 32,304,83
2020,31 NEW YORK AVENUE,NY,999122,186688,-73.946381,40.679079,303,36,24700,3018680007,BK61,Crown Heights North,13,13,COMMUNITY SCHOOL DISTRICT 13,303,79
2020,350 LINWOOD STREET,NY,1016367,185988,-73.884211,40.677112,305,37,117000,3039690001,BK82,East New York,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,501 WEST AVENUE,NY,992025,151505,-73.972009,40.582518,313,47,35400,3072500025,BK23,West Brighton,21,21,COMMUNITY SCHOOL DISTRICT 21,313,60
2020,501 WEST AVENUE,NY,992025,151505,-73.972009,40.582518,313,47,35400,3072500025,BK23,West Brighton,21,21,COMMUNITY SCHOOL DISTRICT 21,313,60
2020,280 HART STREET,NY,1000665,192153,-73.9408,40.6941,303,36,28100,3017730014,BK35,Stuyvesant Heights,16,16,COMMUNITY SCHOOL DISTRICT 16,303,79
2020,344 MONROE STREET,NY,999301,189083,-73.94573,40.685653,303,36,26500,3018190014,BK75,Bedford,13,13,COMMUNITY SCHOOL DISTRICT 13,303,79
2020,970 VERMONT STREET,NY,1015709,178055,-73.88662,40.65534,305,42,110400,3043920001,BK82,East New York,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,209 YORK STREET,NY,989352,194958,-73.981599,40.701789,302,33,2100,3000560007,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,13,13,COMMUNITY SCHOOL DISTRICT 13,302,84
2020,616 QUINCY STREET,NY,1002135,190058,-73.935509,40.688323,303,36,29300,3016300001,BK35,Stuyvesant Heights,16,16,COMMUNITY SCHOOL DISTRICT 16,303,81
2020,794 MONROE STREET,NY,1005210,189979,-73.924422,40.6881,303,41,38500,3016430036,BK35,Stuyvesant Heights,16,16,COMMUNITY SCHOOL DISTRICT 16,303,81
2020,942 62ND STREET,NY,982157,169581,-74.007533,40.632143,310,38,12000,3057290024,BK34,Sunset Park East,20,20,COMMUNITY SCHOOL DISTRICT 20,310,68
2020,590 SHEFFIELD AVENUE,NY,1013415,180567,-73.894877,40.662243,305,42,112800,3038380018,BK85,East New York (Pennsylvania Ave),19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,7103 AVENUE T,NY,1009358,166062,-73.909554,40.622442,318,46,69602,3083930001,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,22,22,COMMUNITY SCHOOL DISTRICT 22,318,63
